MAINT01	2017-11-11 18:00:03.180	1420	Success
MAINT01	2017-11-10 18:00:07.023	1248	Success
MAINT01	2017-11-09 18:00:03.927	678	Success
MAINT01	2017-11-08 18:00:01.407	157	Success
MAINT01	2017-11-07 18:00:06.547	261	Success
MAINT01	2017-11-06 18:11:52.580	1402	Success
MAINT01	2017-11-05 18:00:23.267	291	Success
MAINT01	2017-11-04 18:00:06.630	3542	Success
MAINT01	2017-11-03 18:00:05.930	703	Success
MAINT01	2017-11-02 18:00:03.920	1240	Success
MAINT01	2017-11-01 18:00:42.720	358	Success
MAINT01	2017-10-31 18:00:02.590	473	Success
MAINT01	2017-10-30 18:00:24.153	88	Success
MAINT01	2017-10-29 18:00:05.743	1076	Success
MAINT01	2017-10-28 18:00:06.340	1386	Success
MAINT01	2017-10-27 18:00:04.203	1402	Success
MAINT01	2017-10-26 18:00:06.130	1532	Success
MAINT01	2017-10-25 18:00:04.803	1529	Success
MAINT01	2017-10-24 18:00:04.070	1762	Success
MAINT01	2017-10-23 18:00:04.493	2203	Success
MAINT01	2017-10-22 18:00:01.567	823	Success
MAINT01	2017-10-21 18:00:07.927	1267	Success
MAINT01	2017-10-20 18:00:02.677	1011	Success
MAINT01	2017-10-19 18:00:20.683	466	Success
MAINT01	2017-10-18 18:00:02.720	62	Success
MAINT01	2017-10-17 18:00:04.507	1512	Success
MAINT01	2017-10-16 18:00:01.940	801	Success
MAINT01	2017-10-15 18:00:01.127	911	Success
MAINT01	2017-10-14 18:00:02.977	199	Success
MAINT01	2017-10-13 18:00:05.260	565	Success
MAINT01	2017-10-12 18:00:07.033	351	Success
MAINT01	2017-10-11 18:00:05.377	282	Success
MAINT01	2017-10-10 18:00:05.017	1894	Success
MAINT01	2017-10-09 18:00:01.720	1132	Success
MAINT01	2017-10-08 18:00:04.450	39	Success
MAINT01	2017-10-07 18:00:03.380	1903	Success
MAINT01	2017-10-06 18:00:05.183	517	Success
MAINT01	2017-10-05 18:00:02.070	1613	Success
MAINT01	2017-10-04 18:00:06.353	1200	Success
MAINT01	2017-10-03 18:00:05.470	218	Success
MAINT01	2017-10-02 18:00:05.023	1338	Success
MAINT01	2017-10-01 18:00:04.580	1365	Success
MAINT01	2017-09-30 18:00:02.547	591	Success
MAINT01	2017-09-29 18:00:04.293	811	Success
MAINT01	2017-09-28 18:00:01.673	1240	Success
