_id,jobcode,date,mean,std
2824,PRVWRK06,Jul-17,348,450.5263588
2825,PRVWRK06,Jun-17,599,0
2826,PRVWRK06,Jul-17,93,43.53231558
2827,PRVWRK06,Jun-17,82,51.32718578
2828,PRVWRK06,Apr-17,925,0
2829,PRVWRK06,Jun-17,99.75,57.60249018
2830,PRVWRK06,May-17,127.5806452,263.5192032
2831,PRVWRK06,Apr-17,187.1176471,258.463528
2832,PRVWRK06,Mar-17,305.5666667,387.5938628
2833,PRVWRK06,Feb-17,833.75,1265.942405
2834,PRVWRK06,Jan-16,267,0
2835,PRVWRK06,Jan-17,404,0
2836,PRVWRK06,Jan-16,242,0
2837,PRVWRK07,Nov-18,1,0
2838,PRVWRK07,Oct-18,1.058823529,0.352941176
2839,PRVWRK07,Sep-18,1.333333333,1.303840481
2840,PRVWRK07,Aug-18,1,0
2841,PRVWRK07,Sep-18,1,0
2842,PRVWRK07,Aug-18,1,0
2843,PRVWRK07,Jul-18,1,0
2844,PRVWRK07,Aug-18,1.090909091,0.431219681
2845,PRVWRK07,Jul-18,1.272727273,0.92486318
2846,PRVWRK07,Jun-18,2,0
2847,PRVWRK07,Jul-18,1,0
2848,PRVWRK07,Jun-18,1,0
2849,PRVWRK07,Apr-18,NaN,NaN
2850,PRVWRK07,Jun-18,1.142857143,0.524890659
2851,PRVWRK07,May-18,1.153846154,0.541201818
2852,PRVWRK07,Apr-18,1,0
2853,PRVWRK07,Feb-18,1,0
2854,PRVWRK07,Apr-18,1.2,0.6
2855,PRVWRK07,Mar-18,1.153846154,0.799408065
2856,PRVWRK07,Feb-18,1.235294118,0.966569219
2857,PRVWRK07,Dec-17,2,0
2858,PRVWRK07,Feb-18,1.25,0.649519053
2859,PRVWRK07,Jan-18,1.260869565,0.793403808
2860,PRVWRK07,Dec-17,1.083333333,0.414578099
2861,PRVWRK07,Oct-17,1,0
2862,PRVWRK07,Dec-17,1,0
2863,PRVWRK07,Nov-17,1.266666667,1.019803903
2864,PRVWRK07,Oct-17,1,0
2865,PRVWRK07,Jul-17,3,0
2866,PRVWRK07,Oct-17,1,0
2867,PRVWRK07,Sep-17,1,0
2868,PRVWRK07,Aug-17,1,0
2869,PRVWRK07,Jul-17,4,9
2870,PRVWRK07,Jan-17,1,0
2871,PRVWRK07,Jul-17,NaN,NaN
2872,PRVWRK07,Jan-17,1,0
2873,PRVWRK07,Jul-17,1,0
2874,PRVWRK07,Jun-17,3,0
2875,PRVWRK07,Jul-17,1,0
2876,PRVWRK07,Jun-17,1,0
2877,PRVWRK07,Apr-17,2,0
2878,PRVWRK07,Jun-17,1,0
2879,PRVWRK07,May-17,1,0
2880,PRVWRK07,Apr-17,1.25,0.93374247
2881,PRVWRK07,Mar-17,1.272727273,0.668042657
2882,PRVWRK07,Feb-17,3,2.121320344
2883,PRVWRK07,Jan-16,2,0
2884,PRVWRK07,Jan-17,2,0
2885,PRVWRK07,Jan-16,3,0
2886,PRVWRK08,Nov-18,1,0
2887,PRVWRK08,Oct-18,1.266666667,1.392838828
2888,PRVWRK08,Sep-18,1.363636364,1.065034047
2889,PRVWRK08,Aug-18,4,0
2890,PRVWRK08,Sep-18,1.285714286,0.677630927
2891,PRVWRK08,Aug-18,1,0
2892,PRVWRK08,Jul-18,4,0
2893,PRVWRK08,Aug-18,1.130434783,0.505171741
2894,PRVWRK08,Jul-18,1.666666667,2.291287847
2895,PRVWRK08,Jun-18,7,0
2896,PRVWRK08,Jul-18,1.166666667,0.559016994
2897,PRVWRK08,Jun-18,1.25,0.649519053
2898,PRVWRK08,Apr-18,5,0
2899,PRVWRK08,Jun-18,1.166666667,0.75
2900,PRVWRK08,May-18,1.391304348,1.515515222
2901,PRVWRK08,Apr-18,1.117647059,0.48328461
2902,PRVWRK08,Feb-18,4,0
2903,PRVWRK08,Apr-18,1,0
2904,PRVWRK08,Mar-18,1.24,0.974884609
2905,PRVWRK08,Feb-18,1.761904762,3.067272936
2906,PRVWRK08,Dec-17,9,0
2907,PRVWRK08,Feb-18,1.25,0.649519053
2908,PRVWRK08,Jan-18,1.47826087,1.240845495
2909,PRVWRK08,Dec-17,1.4,1.374772708
2910,PRVWRK08,Oct-17,4,0
2911,PRVWRK08,Dec-17,1.454545455,1.173044355
2912,PRVWRK08,Nov-17,1.631578947,1.898023465
2913,PRVWRK08,Oct-17,1,0
2914,PRVWRK08,Jul-17,8,0
2915,PRVWRK08,Oct-17,1.055555556,0.343592135
2916,PRVWRK08,Sep-17,1.739130435,3.345849219
2917,PRVWRK08,Aug-17,1.24,0.640624695
2918,PRVWRK08,Jul-17,4,7.773581635
2919,PRVWRK08,Jan-17,4,0
2920,PRVWRK08,Jul-17,1,0
2921,PRVWRK08,Jan-17,4,0
2922,PRVWRK08,Jul-17,3,4.242640687
2923,PRVWRK08,Jun-17,6,0
2924,PRVWRK08,Jul-17,1.2,0.6
2925,PRVWRK08,Jun-17,1.133333333,0.509901951
2926,PRVWRK08,Apr-17,5,0
2927,PRVWRK08,Jun-17,1,0
2928,PRVWRK08,May-17,1,0
2929,PRVWRK08,Apr-17,2.074074074,2.514157444
2930,PRVWRK08,Mar-17,2.105263158,2.523847478
2931,PRVWRK08,Feb-17,4.5,4.9560569
2932,PRVWRK08,Jan-16,4,0
2933,PRVWRK08,Jan-17,4,0
2934,PRVWRK08,Jan-16,1,0
2935,PRVWRK09,Nov-18,147.9090909,98.78997256
2936,PRVWRK09,Oct-18,228.2580645,252.9618647
2937,PRVWRK09,Sep-18,268.2727273,283.4419788
2938,PRVWRK09,Aug-18,712,0
2939,PRVWRK09,Sep-18,241.125,159.5093919
2940,PRVWRK09,Aug-18,166.6666667,59.60914359
2941,PRVWRK09,Jul-18,637,0
2942,PRVWRK09,Aug-18,240.24,196.9911937
2943,PRVWRK09,Jul-18,265.0434783,272.0823606
2944,PRVWRK09,Jun-18,822,0
2945,PRVWRK09,Jul-18,169.9,301.2621823
2946,PRVWRK09,Jun-18,128.6785714,194.7332187
2947,PRVWRK09,Apr-18,447,0
2948,PRVWRK09,Jun-18,50.25,50.88267755
2949,PRVWRK09,May-18,75.25806452,85.77076629
2950,PRVWRK09,Apr-18,73.65,68.07963627
2951,PRVWRK09,Feb-18,602,0
2952,PRVWRK09,Apr-18,96.4,92.78976237
2953,PRVWRK09,Mar-18,109.516129,117.8220938
2954,PRVWRK09,Feb-18,155.52,273.193158
2955,PRVWRK09,Dec-17,531,0
2956,PRVWRK09,Feb-18,202.5,150.8134195
2957,PRVWRK09,Jan-18,80.25806452,87.31475411
2958,PRVWRK09,Dec-17,97.72222222,136.4357042
2959,PRVWRK09,Oct-17,544,0
2960,PRVWRK09,Dec-17,110.3076923,148.4112609
2961,PRVWRK09,Nov-17,84.86666667,95.29564523
2962,PRVWRK09,Oct-17,71,4.5
2963,PRVWRK09,Jul-17,533,0
2964,PRVWRK09,Oct-17,72,84.16424829
2965,PRVWRK09,Sep-17,85.43333333,131.9844783
2966,PRVWRK09,Aug-17,86.48387097,93.3053294
2967,PRVWRK09,Jul-17,192.3,372.5137883
2968,PRVWRK09,Jan-17,445,0
2969,PRVWRK09,Jul-17,51.25,14.86344089
2970,PRVWRK09,Jan-17,610,0
2971,PRVWRK09,Jul-17,193.6666667,323.5884732
2972,PRVWRK09,Jun-17,1095,0
2973,PRVWRK09,Jul-17,57.8125,52.57820626
2974,PRVWRK09,Jun-17,52.68,57.59643739
2975,PRVWRK09,Apr-17,712,0
2976,PRVWRK09,Jun-17,58.25,40.01620765
2977,PRVWRK09,May-17,38.83870968,24.75651461
2978,PRVWRK09,Apr-17,131.1176471,250.0972717
2979,PRVWRK09,Mar-17,170.9333333,269.8563321
2980,PRVWRK09,Feb-17,687.5,945.7836037
2981,PRVWRK09,Jan-16,227,0
2982,PRVWRK09,Jan-17,258,0
2983,PRVWRK09,Jan-16,820,0
2984,PRVWRK10,Nov-18,9.727272727,11.35344998
2985,PRVWRK10,Oct-18,10.48387097,16.40015672
2986,PRVWRK10,Sep-18,5.818181818,7.562958886
2987,PRVWRK10,Aug-18,24,0
2988,PRVWRK10,Sep-18,17.375,21.25211387
2989,PRVWRK10,Aug-18,14.33333333,17.54992877
2990,PRVWRK10,Jul-18,22,0
2991,PRVWRK10,Aug-18,15.32,17.23744761
2992,PRVWRK10,Jul-18,11.60869565,15.89137869
2993,PRVWRK10,Jun-18,42,0
2994,PRVWRK10,Jul-18,6.5,5.819149422
2995,PRVWRK10,Jun-18,19.25,22.2074734
2996,PRVWRK10,Apr-18,25,0
2997,PRVWRK10,Jun-18,8.576923077,10.88979559
2998,PRVWRK10,May-18,12.16129032,19.11124942
2999,PRVWRK10,Apr-18,10.45,15.24899587
3000,PRVWRK10,Feb-18,22,0
3001,PRVWRK10,Apr-18,9.4,11.18883372
3002,PRVWRK10,Mar-18,12,16.70763781
3003,PRVWRK10,Feb-18,39.72,162.2118171
3004,PRVWRK10,Dec-17,27,0
3005,PRVWRK10,Feb-18,14,19.32614809
3006,PRVWRK10,Jan-18,22.5483871,25.21761685
3007,PRVWRK10,Dec-17,20.38888889,25.9091629
3008,PRVWRK10,Oct-17,26,0
3009,PRVWRK10,Dec-17,16.07692308,20.70502897
3010,PRVWRK10,Nov-17,8.6,10.20735029
3011,PRVWRK10,Oct-17,4.5,2.25
3012,PRVWRK10,Jul-17,23,0
3013,PRVWRK10,Oct-17,12.62068966,21.00522272
3014,PRVWRK10,Sep-17,7.166666667,7.785403008
3015,PRVWRK10,Aug-17,13.74193548,29.62254745
3016,PRVWRK10,Jul-17,10,12.65701387
3017,PRVWRK10,Jan-17,22,0
3018,PRVWRK10,Jul-17,5.75,2.218529919
3019,PRVWRK10,Jan-17,23,0
3020,PRVWRK10,Jul-17,28.5,35.25
3021,PRVWRK10,Jun-17,23,0
3022,PRVWRK10,Jul-17,8.9375,12.14523923
3023,PRVWRK10,Jun-17,7.36,8.526335672
3024,PRVWRK10,Apr-17,33,0
3025,PRVWRK10,Jun-17,8.5,4.437059837
3026,PRVWRK10,May-17,8.838709677,11.75617269
3027,PRVWRK10,Apr-17,12.67647059,13.14091349
3028,PRVWRK10,Mar-17,21.16666667,38.90581576
3029,PRVWRK10,Feb-17,36.5,34.67077299
3030,PRVWRK10,Jan-16,21,0
3031,PRVWRK10,Jan-17,24,0
3032,PRVWRK10,Jan-16,783,0
3033,PRVWRK11,Nov-18,5.454545455,2.956293189
3034,PRVWRK11,Oct-18,5.709677419,5.170858067
3035,PRVWRK11,Sep-18,7.227272727,6.20004832
3036,PRVWRK11,Aug-18,62,0
3037,PRVWRK11,Sep-18,6,4.038873605
3038,PRVWRK11,Aug-18,9.666666667,11.01135777
3039,PRVWRK11,Jul-18,75,0
3040,PRVWRK11,Aug-18,6.04,5.099647047
3041,PRVWRK11,Jul-18,10.7826087,25.12300552
3042,PRVWRK11,Jun-18,125,0
3043,PRVWRK11,Jul-18,5.8,2.908607914
3044,PRVWRK11,Jun-18,7.25,3.416412592
3045,PRVWRK11,Apr-18,64,0
3046,PRVWRK11,Jun-18,5.923076923,4.281686611
3047,PRVWRK11,May-18,7.580645161,7.186420597
3048,PRVWRK11,Apr-18,7.55,4.778271131
3049,PRVWRK11,Feb-18,59,0
3050,PRVWRK11,Apr-18,6,4.135214626
3051,PRVWRK11,Mar-18,9.322580645,18.78678494
3052,PRVWRK11,Feb-18,13.16,25.05917796
3053,PRVWRK11,Dec-17,92,0
3054,PRVWRK11,Feb-18,9.25,8.241472866
3055,PRVWRK11,Jan-18,9.322580645,10.40896316
3056,PRVWRK11,Dec-17,5.555555556,4.955356249
3057,PRVWRK11,Oct-17,65,0
3058,PRVWRK11,Dec-17,8.307692308,7.474216034
3059,PRVWRK11,Nov-17,6.733333333,6.796322535
3060,PRVWRK11,Oct-17,5.5,0.75
3061,PRVWRK11,Jul-17,48,0
3062,PRVWRK11,Oct-17,7.75862069,10.10965444
3063,PRVWRK11,Sep-17,5.533333333,4.394314509
3064,PRVWRK11,Aug-17,5.225806452,4.677308119
3065,PRVWRK11,Jul-17,13.4,27.20918962
3066,PRVWRK11,Jan-17,55,0
3067,PRVWRK11,Jul-17,7.5,4.918078893
3068,PRVWRK11,Jan-17,268,0
3069,PRVWRK11,Jul-17,7.5,0.75
3070,PRVWRK11,Jun-17,393,0
3071,PRVWRK11,Jul-17,5.625,6.952686082
3072,PRVWRK11,Jun-17,4.04,2.380420131
3073,PRVWRK11,Apr-17,49,0
3074,PRVWRK11,Jun-17,7,7.271519786
3075,PRVWRK11,May-17,5.129032258,4.289291654
3076,PRVWRK11,Apr-17,14.67647059,27.62684258
3077,PRVWRK11,Mar-17,12.37931034,20.48537078
3078,PRVWRK11,Feb-17,37.875,54.21020286
3079,PRVWRK11,Jan-16,53,0
3080,PRVWRK11,Jan-17,63,0
3081,PRVWRK11,Jan-16,3,0
3082,PRVWRK12,Nov-18,8.090909091,6.116634952
3083,PRVWRK12,Oct-18,7.612903226,5.16360835
3084,PRVWRK12,Sep-18,10.31818182,16.18955701
3085,PRVWRK12,Aug-18,80,0
3086,PRVWRK12,Sep-18,10.25,8.738385148
3087,PRVWRK12,Aug-18,11.66666667,6.800735254
3088,PRVWRK12,Jul-18,84,0
3089,PRVWRK12,Aug-18,8.84,9.445760954
3090,PRVWRK12,Jul-18,13.82608696,31.31046136
3091,PRVWRK12,Jun-18,133,0
3092,PRVWRK12,Jul-18,7.5,2.865745976
3093,PRVWRK12,Jun-18,7.25,1.634587104
3094,PRVWRK12,Apr-18,74,0
3095,PRVWRK12,Jun-18,8.5,4.76616682
3096,PRVWRK12,May-18,10.12903226,5.491455855
3097,PRVWRK12,Apr-18,14.15,19.39747084
3098,PRVWRK12,Feb-18,73,0
3099,PRVWRK12,Apr-18,8,4.189272013
3100,PRVWRK12,Mar-18,10.61290323,10.76066371
3101,PRVWRK12,Feb-18,16.68,31.12409999
3102,PRVWRK12,Dec-17,80,0
3103,PRVWRK12,Feb-18,8.75,2.218529919
3104,PRVWRK12,Jan-18,17.32258065,76.71117636
3105,PRVWRK12,Dec-17,21.94444444,55.79756317
3106,PRVWRK12,Oct-17,67,0
3107,PRVWRK12,Dec-17,11.61538462,11.83353474
3108,PRVWRK12,Nov-17,9.233333333,7.93426115
3109,PRVWRK12,Oct-17,7.5,3.75
3110,PRVWRK12,Jul-17,61,0
3111,PRVWRK12,Oct-17,7.586206897,5.248407266
3112,PRVWRK12,Sep-17,8.766666667,6.659767263
3113,PRVWRK12,Aug-17,8,5.139976152
3114,PRVWRK12,Jul-17,18,33.81493753
3115,PRVWRK12,Jan-17,66,0
3116,PRVWRK12,Jul-17,7.25,1.948557159
3117,PRVWRK12,Jan-17,58,0
3118,PRVWRK12,Jul-17,10,4.5
3119,PRVWRK12,Jun-17,57,0
3120,PRVWRK12,Jul-17,7.625,3.306598517
3121,PRVWRK12,Jun-17,7.08,5.546674679
3122,PRVWRK12,Apr-17,85,0
3123,PRVWRK12,Jun-17,16,14.19066595
3124,PRVWRK12,May-17,7.806451613,12.1049005
3125,PRVWRK12,Apr-17,20.5,36.6923317
3126,PRVWRK12,Mar-17,39.93333333,62.80199041
3127,PRVWRK12,Feb-17,128,214.0037967
3128,PRVWRK12,Jan-16,75,0
3129,PRVWRK12,Jan-17,91,0
3130,PRVWRK12,Jan-16,123,0
3131,PRVWRK13,Nov-18,91.72727273,107.2341996
3132,PRVWRK13,Oct-18,76.19354839,65.04226594
3133,PRVWRK13,Sep-18,72.13636364,61.4838595
3134,PRVWRK13,Aug-18,1263,0
3135,PRVWRK13,Sep-18,79.625,46.00709015
3136,PRVWRK13,Aug-18,73,43.04067843
3137,PRVWRK13,Jul-18,1309,0
3138,PRVWRK13,Aug-18,94.32,111.2095751
3139,PRVWRK13,Jul-18,157.3043478,434.9218299
3140,PRVWRK13,Jun-18,1509,0
3141,PRVWRK13,Jul-18,60.2,42.83176391
3142,PRVWRK13,Jun-18,96.25,67.95989166
3143,PRVWRK13,Apr-18,1070,0
3144,PRVWRK13,Jun-18,69.80769231,69.00378656
3145,PRVWRK13,May-18,87.87096774,101.4196549
3146,PRVWRK13,Apr-18,80.95,74.57953389
3147,PRVWRK13,Feb-18,1106,0
3148,PRVWRK13,Apr-18,66.4,52.6164423
3149,PRVWRK13,Mar-18,81.16129032,93.38714692
3150,PRVWRK13,Feb-18,136.32,350.0337264
3151,PRVWRK13,Dec-17,1078,0
3152,PRVWRK13,Feb-18,160.25,158.8526735
3153,PRVWRK13,Jan-18,75.25806452,77.1174962
3154,PRVWRK13,Dec-17,167.7777778,609.8406668
3155,PRVWRK13,Oct-17,938,0
3156,PRVWRK13,Dec-17,163.7692308,360.1937718
3157,PRVWRK13,Nov-17,86.36666667,63.14089404
3158,PRVWRK13,Oct-17,53,4.5
3159,PRVWRK13,Jul-17,964,0
3160,PRVWRK13,Oct-17,83.86206897,97.32894077
3161,PRVWRK13,Sep-17,119.5,119.8265935
3162,PRVWRK13,Aug-17,98.51612903,81.98316494
3163,PRVWRK13,Jul-17,228.4,451.5444496
3164,PRVWRK13,Jan-17,2637,3835.5
3165,PRVWRK13,Jul-17,64.4,41.7269697
3166,PRVWRK13,Jan-17,850,0
3167,PRVWRK13,Jul-17,221.25,474.5436459
3168,PRVWRK13,Jun-17,1091,0
3169,PRVWRK13,Jul-17,65,54.30642227
3170,PRVWRK13,Jun-17,58.64,59.09601002
3171,PRVWRK13,Apr-17,1085,0
3172,PRVWRK13,Jun-17,87.5,61.0271456
3173,PRVWRK13,May-17,55.74193548,52.05079865
3174,PRVWRK13,Apr-17,242.8823529,536.7138695
3175,PRVWRK13,Mar-17,247.0322581,383.235722
3176,PRVWRK13,Feb-17,246,0
3177,PRVWRK13,Mar-17,1372,0
3178,PRVWRK13,Feb-17,490.75,826.7261771
3179,PRVWRK13,Jan-16,552,0
3180,PRVWRK13,Jan-17,589,0
3181,PRVWRK13,Jan-16,3285,0
3182,PRVWRK14,Nov-18,1.636363636,0.721568539
3183,PRVWRK14,Oct-18,1.677419355,1.035529092
3184,PRVWRK14,Sep-18,1.954545455,0.956977421
3185,PRVWRK14,Aug-18,1,0
3186,PRVWRK14,Sep-18,2.375,1.285435238
3187,PRVWRK14,Aug-18,2.166666667,0.559016994
3188,PRVWRK14,Jul-18,2,0
3189,PRVWRK14,Aug-18,2.08,0.941063228
3190,PRVWRK14,Jul-18,1.913043478,1.075592772
3191,PRVWRK14,Jun-18,9,0
3192,PRVWRK14,Jul-18,2.4,0.734846923
3193,PRVWRK14,Jun-18,3,1.837117307
3194,PRVWRK14,Apr-18,2,0
3195,PRVWRK14,Jun-18,2.538461538,1.623605455
3196,PRVWRK14,May-18,2.774193548,1.410714168
3197,PRVWRK14,Apr-18,2.7,1.171537451
3198,PRVWRK14,Mar-18,1,0
3199,PRVWRK14,Apr-18,2.9,0.45
3200,PRVWRK14,Mar-18,2.722222222,1.09607887
3201,PRVWRK14,Feb-18,23,0
3202,PRVWRK14,Mar-18,3.307692308,2.78361648
3203,PRVWRK14,Feb-18,2.791666667,0.966226552
3204,PRVWRK14,Dec-17,9,0
3205,PRVWRK14,Feb-18,3.25,1.634587104
3206,PRVWRK14,Jan-18,2.741935484,2.014902853
3207,PRVWRK14,Dec-17,2.888888889,2.778888667
3208,PRVWRK14,Oct-17,12,0
3209,PRVWRK14,Dec-17,2.230769231,0.863459397
3210,PRVWRK14,Nov-17,2.833333333,2.482438317
3211,PRVWRK14,Oct-17,2,0
3212,PRVWRK14,Jul-17,3,0
3213,PRVWRK14,Oct-17,2.206896552,0.994933658
3214,PRVWRK14,Sep-17,2.6,1.428285686
3215,PRVWRK14,Aug-17,2.451612903,2.821428336
3216,PRVWRK14,Jul-17,3.7,5.772564421
3217,PRVWRK14,Jan-17,2,0
3218,PRVWRK14,Jul-17,2.2,0.6
3219,PRVWRK14,Jan-17,1,0
3220,PRVWRK14,Jul-17,2.333333333,0.707106781
3221,PRVWRK14,Jun-17,7,0
3222,PRVWRK14,Jul-17,2,0.948683298
3223,PRVWRK14,Jun-17,1.68,0.699714227
3224,PRVWRK14,Apr-17,2,0
3225,PRVWRK14,Jun-17,2.5,0.75
3226,PRVWRK14,May-17,1.870967742,0.737010301
3227,PRVWRK14,Apr-17,2.666666667,1.870828693
3228,PRVWRK14,Mar-17,9,0
3229,PRVWRK14,Apr-17,3,1.5
3230,PRVWRK14,Mar-17,1,0
3231,PRVWRK14,Apr-17,1,0
3232,PRVWRK14,Mar-17,NaN,NaN
3233,PRVWRK14,Apr-17,1,0
3234,PRVWRK14,Mar-17,1.928571429,0.889995414
3235,PRVWRK14,Jan-17,NaN,NaN
3236,PRVWRK14,Mar-17,5,3
3237,PRVWRK14,Jan-17,4.5,2.25
3238,PRVWRK14,Mar-17,NaN,NaN
3239,PRVWRK14,Jan-17,2,0
3240,PRVWRK15,Nov-18,1,0
3241,PRVWRK15,Oct-18,1,0
3242,PRVWRK15,Sep-18,1,0
3243,PRVWRK15,Aug-18,1,0
3244,PRVWRK15,Sep-18,1,0
3245,PRVWRK15,Aug-18,1,0
3246,PRVWRK15,Jul-18,1,0
3247,PRVWRK15,Aug-18,1,0
3248,PRVWRK15,Jul-18,1,0
3249,PRVWRK15,Jan-18,NaN,NaN
3250,PRVWRK15,Jul-18,NaN,NaN
